UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5867,M39602,M,299.49575368245587,309.8069401791602,1550.3365670551561,37.606872279463104,34,0,0,0,0,0,0
5868,L64471,L,300.04394659192644,311.15092568989417,1462.2987041606004,44.06813914572392,11,0,0,0,0,0,0
5869,H72150,H,296.32001550117275,304.3675522478794,1585.0335552980441,51.376374054975145,243,0,0,0,0,0,0
5870,M54227,M,299.467872688476,309.22938938414336,1457.3041163571631,34.13812838393271,228,0,1,0,0,0,0
5871,L33116,L,295.0284101754276,304.1057523674261,1487.5215417608867,34.01873254810134,116,0,0,0,0,0,0
5872,L16674,L,298.8289568762085,307.62092648809005,1371.3305597508504,55.41231583209014,45,0,0,0,0,0,0
5873,M27469,M,301.71037810678564,311.6380791072227,1555.947683680436,34.481797087058126,95,0,0,0,0,0,0
5874,H15446,H,300.89453311650215,311.5963551467828,1473.2824306430434,39.43258512323136,97,0,0,0,0,0,0
5875,L30760,L,298.81035937909184,309.111305983951,1657.8870507335891,57.12752766905088,215,1,1,0,1,1,0
5876,L11963,L,300.0815964364476,309.39407401395187,1570.4810017268283,40.6745737068502,115,0,0,0,0,0,0
5877,H86002,H,297.85002086573917,307.70454926619544,1508.4499773727646,37.52244591506091,82,0,0,0,0,0,0
5878,M37262,M,299.99531319370095,310.92520963833056,1622.5176021026907,38.268399667913975,189,0,0,0,0,0,0
5879,L15177,L,305.860640570985,316.543769816045,1540.5108849422106,32.595479977501384,3,0,0,0,0,0,0
5880,L21160,L,303.69160264074384,313.1388326275172,1600.826012085477,44.50783310133711,13,0,0,0,0,0,0
5881,L17543,L,300.1052442600345,309.48774788437055,1413.7628500342723,30.75977467633783,87,0,0,0,0,0,0
5882,M92162,M,300.32028832983076,308.60380416923175,1546.1188858241117,47.78508845228517,67,0,0,0,0,0,0
5883,L49278,L,298.0408693707309,307.6114580371485,1550.272186060301,40.15215511875255,77,0,0,0,0,0,0
5884,H39607,H,298.3964217840979,306.6606328536594,1345.525893477877,42.35473718913897,80,1,0,1,0,0,0
5885,L95835,L,300.7243686442094,312.7914383315955,1650.6625464089695,57.297014205313346,69,1,0,0,1,0,0
5886,L27221,L,298.950214868727,308.0950967118603,1383.9667742295285,25.5092094767506,18,0,0,0,0,0,0
5887,M13323,M,301.8082991897032,312.9172800450164,1370.1037635400899,40.24421991681113,183,0,0,0,0,0,0
5888,H62105,H,303.1393713619555,314.9574775698475,1215.1314469186245,46.38081711394597,244,0,0,0,0,0,0
5889,H86151,H,300.66524156956206,310.88144297809004,1547.38559398268,33.83766343063881,151,0,0,0,0,0,0
5890,L76968,L,300.20347441167985,310.10346015529296,1335.693457308532,49.51116272538887,123,0,0,0,0,0,0
5891,M33238,M,296.6384407501787,305.3160754941236,1448.3080513643024,34.55313793209992,131,0,0,0,0,0,0
5892,M73830,M,301.4952204905441,310.99062036889535,1583.7868387473216,42.916230647161846,54,0,0,0,0,0,0
5893,L83967,L,297.7126573969219,309.31662244479094,1519.2052909692895,38.76505624872971,18,0,0,0,0,0,0
5894,L18330,L,299.16398174273314,309.5152343723554,1437.6302739387738,41.61785100078902,227,0,1,0,0,0,0
5895,L54153,L,301.9191517847703,311.94749999222915,1340.9320489175534,40.73948729994809,236,1,1,0,0,0,0
5896,L18611,L,302.0595163286181,313.3716395377937,1489.2387114588498,39.680343091195645,187,0,0,0,0,0,0
5897,H23872,H,299.0669849452998,309.7632754937555,1585.5275263653054,35.265329335002505,203,1,1,0,0,0,0
5898,L59455,L,299.18216893016,309.03429578238024,1570.0836446752692,33.3529521088915,63,0,0,0,0,0,0
5899,H44930,H,298.6013622534867,308.8176180891603,1678.678083590752,43.15985832956204,165,0,0,0,0,0,0
5900,M82022,M,297.60429250934817,306.83622747191686,1434.6541426669694,40.52706133984515,72,0,0,0,0,0,0
5901,M72714,M,298.7304090357915,308.1693683894279,1368.2966306285775,33.07902091221712,54,0,0,0,0,0,0
5902,M98794,M,296.7737399621706,306.567441332912,1530.9950978844422,43.433841626805616,8,0,0,0,0,0,0
5903,L58716,L,301.36612516301653,311.9235962253902,1521.1421228540041,35.37446659751308,97,0,0,0,0,0,0
5904,L76704,L,300.78904721032376,309.5416842376337,1499.5140387216084,55.55439996312274,221,1,1,0,0,1,0
5905,L10415,L,301.121058569741,311.19729890016373,1425.3601990235857,64.8918031241604,102,1,0,0,1,0,0
5906,M86441,M,298.09119189884973,307.7013297387867,1234.662089981755,53.890468473602084,66,0,0,0,0,0,0
5907,L80779,L,297.6098588729699,306.70892965450366,1399.338673784832,53.33324534875388,94,0,0,0,0,0,0
5908,M92069,M,300.1070285486271,309.72253699913546,1555.7068466295077,48.14167379619858,61,0,0,0,0,0,0
5909,L98444,L,300.12820512990044,307.8068018668502,1528.3963598401258,37.90168448406126,108,0,0,0,0,0,0
5910,L81435,L,299.7054603449741,308.9478716709457,1596.526400058606,21.009396174708833,223,1,1,0,0,0,0
5911,L19888,L,299.4210334616243,308.32154657954834,1534.5181909032462,29.74994090362086,23,0,0,0,0,0,0
5912,H55299,H,303.42155155538876,313.141635512788,1573.6017242583303,33.232605255236855,73,0,0,0,0,0,0
5913,M68765,M,300.85205002358595,308.572260200622,1576.4732021010752,52.077371195222526,223,1,1,0,0,0,0
5914,L72714,L,303.941356782933,314.1322495264425,1502.04751703285,42.561319432815175,131,0,0,0,0,0,0
5915,M25935,M,302.5379300508633,313.44735334727017,1502.7498753732834,33.404765466715546,204,1,1,0,0,0,0
5916,L83002,L,303.4065418520347,313.28924547980483,1209.1137567728174,21.548136590651936,47,1,0,0,1,0,0
5917,H90631,H,297.851074467288,308.3498663406924,1434.3415916637862,63.18146928469932,216,1,1,0,1,1,0
5918,M86729,M,301.18634198199607,310.6736114255948,1438.6597273929008,45.333135559629746,192,0,0,0,0,0,0
5919,L11320,L,299.1364690220133,307.5818478982374,1489.1196271859008,49.08509833428457,53,0,0,0,0,0,0
5920,M56032,M,296.67322657728096,306.6749178985666,1406.9661165356893,34.64339426676328,212,1,1,0,0,0,0
5921,L87763,L,302.9920063391111,313.6723847160963,1593.7564013758229,38.6138772933721,174,0,0,0,0,0,0
5922,H27907,H,299.4126149485887,308.0882268229811,1411.849003532548,36.56134545193399,129,0,0,0,0,0,0
5923,L48002,L,297.88979673946665,307.4245694631448,1610.243264161722,40.64336738961496,100,0,0,0,0,0,0
5924,M54838,M,299.1708722735026,308.9237558725982,1403.8844964737382,58.457871624290135,183,0,0,0,0,0,0
5925,L48912,L,298.40755175445236,311.2589593997373,1439.622020402685,27.95718882743885,37,0,0,0,0,0,0
5926,M10552,M,298.6126040647667,308.8359752594866,1432.0187646923455,39.58735844702401,181,0,0,0,0,0,0
5927,M30140,M,299.5567932196347,307.65121964077093,1450.376599066419,43.60874531251176,20,0,0,0,0,0,0
5928,M95591,M,303.4616303860895,311.3087794842473,1617.8637946041595,38.83182727052822,14,0,0,0,0,0,0
5929,M58737,M,298.66736556691075,309.3978643971745,1467.2915372072991,49.95324848498832,59,0,0,0,0,0,0
5930,H43367,H,303.31854132843836,315.8035733044349,1469.8344204392063,22.64355577496435,118,1,0,0,1,0,0
5931,L90634,L,301.697673591959,311.4166991073583,1425.8203371839554,58.83769043498768,175,0,0,0,0,0,0
5932,L34061,L,300.79254312717217,310.4517235351137,1474.0206525918074,26.294807937469677,218,1,1,0,0,0,0
5933,L90336,L,301.49624006450375,311.92701424070134,1521.6448509493441,28.698923305675066,229,0,1,0,0,0,0
5934,H52124,H,300.0273113276749,309.2290149193298,1478.4839126804975,35.505468294783185,132,0,0,0,0,0,0
5935,L55638,L,302.57210020772686,310.0279455872982,1484.9708321479313,33.524140423883146,235,1,1,0,0,0,0
5936,M11982,M,301.1339605265342,312.1712249158099,1601.603039360451,44.245034564889245,43,0,0,0,0,0,0
5937,M45765,M,296.67066802994896,306.0574859015471,1527.3649452541015,43.08691828238699,123,0,0,0,0,0,0
5938,L92606,L,300.59250386377994,311.64262172960133,1384.9115179261455,41.135569951972364,118,0,0,0,0,0,0
5939,L64681,L,301.5679462859852,310.80695949567456,1491.4734759367407,25.821182820042115,21,0,0,0,0,0,0
5940,L73232,L,299.42199756279757,309.5437766902581,1446.1649818549952,38.60547575219454,125,0,0,0,0,0,0
5941,L72349,L,300.25251174542785,311.1073436929166,1552.102595754135,40.19732562221112,113,0,0,0,0,0,0
5942,L73474,L,298.7742840106512,309.84463496172305,1510.2939807383932,52.32274396116892,204,1,1,0,0,0,0
5943,L39513,L,297.24474868787286,307.4777373553543,1613.0310810336987,41.99443549775197,123,0,0,0,0,0,0
5944,H32592,H,296.8992462581375,307.08248535393653,1425.9958717275026,43.82657431595318,152,0,0,0,0,0,0
5945,H33618,H,296.92586402586227,307.54557020604136,1480.757983772019,59.62494848548966,101,1,0,0,1,0,0
5946,L61632,L,301.33808948494107,311.8022590193352,1393.5885845856346,28.39893299064193,139,0,0,0,0,0,0
5947,L25409,L,295.01943658324734,303.72825604907604,1495.8197066746811,36.11892366602232,63,0,0,0,0,0,0
5948,L19529,L,298.667040146073,307.3949577917692,1346.3418983313206,28.6415012996931,65,0,0,0,0,0,0
5949,M34154,M,298.46869342950924,306.3596343264884,1532.148456585006,56.06519398448569,219,1,1,0,0,1,0
5950,H42882,H,299.4356809280251,310.2021889288647,1494.4540414669148,56.74843660537578,206,1,1,0,0,0,0
5951,L54917,L,296.2871369001276,305.8914071264166,1515.518473804793,55.285260195788936,25,0,0,0,0,0,0
5952,L92488,L,300.8077761894812,311.6279734348575,1578.8134643694164,45.473971632307986,42,0,0,0,0,0,0
5953,M25701,M,297.4536772116802,307.8573877851347,1522.4802489295625,43.80501708438301,163,0,0,0,0,0,0
5954,M85281,M,302.26481108141854,311.2623843998476,1372.3222463616084,35.419585379883024,164,0,0,0,0,0,0
5955,L99871,L,298.75646862482233,308.63624619128757,1444.4127224459705,47.694332366372855,188,0,0,0,0,0,0
5956,M78225,M,299.80877395317617,309.35395190151206,1491.9818428569756,27.186321702804975,209,0,1,0,0,0,0
5957,L62492,L,300.0075477131104,309.39832423284685,1467.1900529992374,27.152198683437604,233,0,1,0,0,0,0
5958,L12988,L,300.4884821057211,311.4037694312144,1479.4041960645131,35.80127624568553,89,0,0,0,0,0,0
5959,M45919,M,300.0740287549923,312.58477222553995,1662.1452508152036,58.870010064396205,81,1,0,0,1,0,0
5960,H58426,H,299.14577890253474,310.2619825442783,1510.035544608676,34.86544682183706,142,0,0,0,0,0,0
5961,L62167,L,300.68609706138807,310.65914069403067,1538.2259616548317,36.216212443454246,6,0,0,0,0,0,0
5962,H19013,H,300.9322942609899,312.19180202094606,1299.119850442932,42.87772168059833,218,1,1,0,0,0,0
5963,L49113,L,298.4697306657808,310.1826333160916,1574.6004652232868,48.98613063685084,166,0,0,0,0,0,0
5964,M13574,M,300.8527356379471,309.4603648556368,1785.1961879558403,52.52020739211078,120,1,0,0,1,0,0
5965,L17838,L,302.3834406048034,313.6082953661659,1634.5654136285123,28.796237748523488,32,0,0,0,0,0,0
5966,H41368,H,301.41178839220913,312.18147041095233,1455.9809816087802,39.033251520344606,155,0,0,0,0,0,0
5967,H42228,H,301.86475048329436,313.05286953995085,1728.1057423639215,42.245135192293084,15,0,0,0,0,0,0
5968,L59711,L,300.34384169781487,311.15712915383176,1502.749636659554,43.247655320479005,75,0,0,0,0,0,0
5969,H56097,H,298.1276991078502,307.89997010031607,1530.6546276521399,48.6579356644593,122,0,0,0,0,0,0
5970,H65773,H,298.38071108059273,310.4135817247755,1473.2563784212184,48.200839891634786,231,1,1,0,0,0,0
5971,M38639,M,300.6397759357088,310.979374544291,1470.6681131794721,40.254945063652514,152,0,0,0,0,0,0
5972,L24823,L,301.8855274503046,311.45120042961037,1275.190480722893,51.523791787767436,234,1,1,0,0,1,0
5973,H33510,H,305.5718238279881,316.0778018430285,1578.7494031886456,49.687850342092986,132,0,0,0,0,0,0
5974,H48333,H,301.9636438888772,312.93603979060504,1470.3001792527448,48.883819242068284,122,0,0,0,0,0,0
5975,L14435,L,297.659128485005,307.753889560867,1481.1939312126287,34.711914712811456,215,1,1,0,0,0,0
5976,H48418,H,298.46545485528003,308.85859123880226,1527.333764413847,47.12897772522008,41,0,0,0,0,0,0
5977,L67955,L,304.557034631912,314.6454017140157,1458.5421765699089,52.035676747803436,28,0,0,0,0,0,0
5978,L69507,L,299.57122213604646,308.9111464029458,1526.3826777202999,34.861502933024425,2,0,0,0,0,0,0
5979,M61033,M,300.09502926952257,309.2732048108948,1620.3060509445584,41.31558963024751,193,0,0,0,0,0,0
5980,M96089,M,298.07916615918157,306.67634987261,1540.4813353695017,55.64746190564575,135,0,0,0,0,0,0
5981,M82972,M,303.13020681114847,314.6482268451952,1484.6502863155245,43.96490357164153,13,0,0,0,0,0,0
5982,L57219,L,301.0006664146413,310.77724916651164,1487.6504896117326,39.12148078569891,226,1,1,0,0,0,0
5983,H44477,H,298.45079730422935,305.0232222024741,1520.0593579077754,54.61603635428439,84,0,0,0,0,0,0
5984,L99780,L,298.01234942228547,308.40888250156496,1416.7849702339768,35.29500896684174,169,0,0,0,0,0,0
5985,L52721,L,300.61440789179574,310.99023499630306,1520.7859701275918,23.038743489844638,223,0,1,0,0,0,0
5986,L77228,L,300.0884123497609,308.2218446669305,1568.4570892473935,32.20832264086541,29,0,0,0,0,0,0
5987,M25523,M,301.66422043444226,310.831824226109,1508.751609611076,51.36009400546735,31,0,0,0,0,0,0
5988,H42326,H,301.0939369462544,310.21764791169346,1457.5867102066625,45.206936646669114,148,0,0,0,0,0,0
5989,M52205,M,299.47103930246277,308.7287716116705,1471.2896480170075,40.68111492948666,131,0,0,0,0,0,0
5990,H10125,H,298.9123968090773,310.12517267078084,1565.2168840309869,50.61129519367176,67,0,0,0,0,0,0
5991,L76735,L,299.68011570340235,309.53123815533553,1389.9823795416344,41.668586096276265,201,1,1,0,0,0,0
5992,M26375,M,298.89863830668645,308.4714034218703,1418.3542856153708,37.77662029345183,6,0,0,0,0,0,0
5993,L12711,L,299.7396089343905,310.8619988766111,1339.3098986219243,48.351204760550665,52,0,0,0,0,0,0
5994,L42437,L,300.03288185723875,310.52822960242247,1503.3998699339804,36.17974812581597,101,0,0,0,0,0,0
5995,L38022,L,298.2041382132399,306.46315995526334,1586.1887675741223,44.902461687714485,127,0,0,0,0,0,0
5996,M19182,M,301.26135972419576,310.64473608502783,1633.1481826457523,32.05267978698414,191,0,0,0,0,0,0
5997,M98148,M,299.2591445710607,309.58110665819464,1654.8665843194722,29.454522335995335,84,0,0,0,0,0,0
5998,M81531,M,298.3162312994293,307.3823411654173,1430.952585780878,31.342725575045307,213,1,1,0,0,0,0
5999,L50950,L,299.29678514343624,311.3263399318574,1525.003096551165,39.73935341646678,101,0,0,0,0,0,0
6000,L22920,L,300.4845163132406,310.5973950768932,1459.7687658815964,33.52047649095953,74,0,0,0,0,0,0
6001,M32144,M,300.1660763996266,309.4127000600491,1664.764395222512,33.801250085502545,28,0,0,0,0,0,0
6002,L94418,L,300.8442362298089,309.7212925864729,1630.3446300105804,38.46558392316563,131,0,0,0,0,0,0
6003,H12565,H,301.79669225015107,312.7242198381868,1516.807143897726,39.2777956184053,199,0,0,0,0,0,0
6004,M98909,M,302.60988040801607,311.96201847102213,1438.0644253788741,24.4894883826217,222,0,1,0,0,0,0
6005,L63942,L,300.5709723253761,310.9508965036678,1155.195708576191,14.775767678165547,46,1,0,0,1,0,0
6006,H80560,H,297.861195225529,306.7096758686546,1356.6400182483392,43.999681925617224,64,0,0,0,0,0,0
6007,M34691,M,299.4617783949394,309.5319761864639,1314.770724149239,41.39221177516412,150,0,0,0,0,0,0
6008,L43799,L,297.991363231234,307.35547733335056,1355.37674300958,26.297650322429778,20,0,0,0,0,0,0
6009,M76777,M,303.39370814742455,313.07831373394947,1687.884761791193,44.36278295705482,213,0,1,0,0,0,0
6010,L44510,L,303.97480176505434,313.1785209646689,1370.4958586588275,44.344521162404234,106,0,0,0,0,0,0
6011,H97919,H,301.3006223949927,312.32624867280094,1393.9057005161649,36.97787537099084,41,0,0,0,0,0,0
6012,H87366,H,301.7169176852781,311.22591371015375,1407.9475867683946,59.59366312111517,147,0,0,0,0,0,0
6013,H38975,H,300.5018863864733,310.3584291915536,1759.8544728976335,52.69211659243638,127,1,0,0,1,0,0
6014,M63242,M,300.7321118309216,310.63696955012284,1493.7547772208854,36.0092870522802,235,0,1,0,0,0,0
6015,L56546,L,296.80509156334176,308.4173616849754,1599.4204266104261,36.19578934682304,199,0,0,0,0,0,0
6016,M33267,M,299.85213526948615,310.74244385687757,1517.5395411522525,25.42119331845705,108,0,0,0,0,0,0
6017,L87911,L,298.23769387530746,309.02837463358543,1301.5590982399992,52.24725860146831,66,0,0,0,0,0,0
6018,M97049,M,300.5627130750767,308.9848264520504,1653.2639467649537,42.468200529309854,15,0,0,0,0,0,0
6019,M79939,M,299.8807803092229,309.2243879216204,1540.1096751340644,48.23060977490355,58,0,0,0,0,0,0
6020,L14897,L,303.89364392469224,315.08226264052115,1487.8287020984767,18.660485271960702,114,1,0,0,1,0,0
6021,L10163,L,301.8332553774457,310.6623245620241,1676.0127464344928,47.775286627830276,111,0,0,0,0,0,0
6022,H62540,H,300.5690239650433,310.65303751316503,1465.3451062290228,34.903532607960415,189,0,0,0,0,0,0
6023,H92915,H,299.46612062572075,308.40085912146,1485.5584835243214,45.843043239385985,7,0,0,0,0,0,0
6024,L40030,L,303.35204291751984,312.38713566211044,1465.4897279404747,45.212242696820866,46,0,0,0,0,0,0
6025,L65313,L,299.94009070774695,311.62087636061113,1607.6291285313005,39.79353868569812,73,0,0,0,0,0,0
6026,L39870,L,300.6633479232706,311.38261856484695,1581.3822932023536,33.02663995934702,216,1,1,0,0,0,0
6027,H39482,H,300.0844992088537,311.0676394366483,1527.86188618619,43.988616106461464,160,0,0,0,0,0,0
6028,L41058,L,299.19169218858536,309.97543366874913,1394.823245248752,31.640886837699217,34,0,0,0,0,0,0
6029,M67255,M,300.07301244477105,309.9337240825416,1462.976640552414,50.50573900352647,121,0,0,0,0,0,0
6030,L74930,L,296.07606629864335,305.38446959073946,1394.7915732765266,32.78350623404509,99,0,0,0,0,0,0
6031,M60500,M,296.9045871975176,306.50249693810014,1616.036782171714,40.227434997615255,100,0,0,0,0,0,0
6032,L36379,L,300.69926108333925,310.5074346289525,1342.5272641627396,32.54207174500853,26,0,0,0,0,0,0
6033,M77787,M,303.13639938105496,314.91268545038287,1659.4371188164453,41.58736332939837,64,0,0,0,0,0,0
6034,L33674,L,300.6964422082883,309.3600857772588,1628.7652877399196,29.682393783280357,106,0,0,0,0,0,0
6035,M16590,M,298.5592622902067,308.00560084158786,1408.1471109364975,31.908559949929405,126,0,0,0,0,0,0
6036,L41432,L,297.11429249186534,306.20132912555994,1458.351573636014,62.9452950863024,66,1,0,0,1,0,0
6037,M50426,M,301.5690545209513,312.62567771847176,1428.7569595565747,48.44217279382585,237,0,1,0,0,0,0
6038,H59584,H,298.8656096979698,310.71939795730884,1543.023379769842,43.69449427471355,75,0,0,0,0,0,0
6039,L97663,L,301.2864708371051,311.5952571969315,1641.2448226687325,45.141169653801654,118,0,0,0,0,0,0
6040,H48015,H,300.7797303161314,311.170746150975,1618.5619316339157,43.056406552790655,170,0,0,0,0,0,0
6041,M83251,M,300.95660078450936,311.0479217075513,1456.706952658451,39.11107967930834,158,0,0,0,0,0,0
6042,L79353,L,300.06720341470714,310.5046824039883,1625.4807067744462,47.56720183568191,82,0,0,0,0,0,0
6043,L92990,L,300.7672887699393,311.5404439322969,1617.182203446127,31.730153038931096,103,0,0,0,0,0,0
6044,L14600,L,299.7610911974873,310.18673171037415,1481.1166091246107,55.95535316027932,124,0,0,0,0,0,0
6045,M34690,M,298.7293869312636,309.2282212595419,1499.0541522077083,41.20335000953377,114,0,0,0,0,0,0
6046,M43762,M,298.0730018789679,308.8484162424618,1654.1714084646771,48.017052689192525,32,0,0,0,0,0,0
6047,L47499,L,295.22998240405803,303.45170430280297,1605.8361880246357,55.73382575661104,130,1,0,0,1,0,0
6048,M97988,M,299.63778087519097,309.6397898053367,1622.4783984509236,44.91207470251191,222,0,1,0,0,0,0
6049,H17670,H,303.0387563659039,313.34396540798843,1758.53841120501,31.895117347649105,104,0,0,0,0,0,0
6050,H96687,H,301.4601601850752,311.8763083655945,1554.7267016312371,52.195441913761535,150,0,0,0,0,0,0
6051,M27341,M,300.4554182369519,310.28453197516797,1532.5664720910788,56.96190610869112,132,1,0,0,1,0,0
6052,H83823,H,298.5319900114217,308.69274151121886,1635.793746132566,20.534778370580188,101,0,0,0,0,0,0
6053,M94074,M,301.99467845151815,311.27477204683737,1698.7820911467006,38.98126026891113,73,0,0,0,0,0,0
6054,L27015,L,299.76138137639396,307.9865366406962,1438.8606069484138,42.91438264093152,113,0,0,0,0,0,0
6055,H75126,H,303.14986862757814,314.1330057288838,1479.8141478813372,37.359450717869194,241,0,0,0,0,0,0
6056,L65197,L,298.03782547341063,306.90345387009114,1398.1429379452911,27.54057797304017,60,0,0,0,0,0,0
6057,L59849,L,298.50006094405467,308.3396070809409,1534.2749974411167,31.16946444210959,179,0,0,0,0,0,0
6058,L25852,L,298.30546011156076,307.55633047865877,1588.9258603824073,21.5087583917277,232,1,1,0,0,0,0
6059,H65361,H,297.03576325913195,308.62277253900805,1405.112271536543,49.55108680799039,22,0,0,0,0,0,0
6060,H31258,H,298.1259106296165,308.04626591510777,1613.379552022167,53.73556898752139,11,1,0,0,1,0,0
6061,L72355,L,300.20643251953186,309.8959760566498,1454.6673087429162,53.596282727514506,190,0,0,0,0,0,0
6062,L51508,L,298.57559795029874,309.3234638190247,1446.520924616894,39.70429964525237,127,0,0,0,0,0,0
6063,L77784,L,292.2872493415188,304.443723509127,1612.9938253223768,42.719169073195296,197,0,0,0,0,0,0
6064,M81728,M,302.14854659484024,312.5542361218983,1437.4859441763126,50.69923199164227,123,0,0,0,0,0,0
6065,L37410,L,296.6318125413052,306.2543930796733,1359.6501522776891,37.67114001221756,146,0,0,0,0,0,0
6066,M19895,M,301.1784565697733,311.87505055112797,1574.365710990905,30.507183375539213,85,0,0,0,0,0,0
6067,L81942,L,300.0624291793391,308.48975011075754,1486.8297703106853,34.292831497862885,198,0,0,0,0,0,0
6068,L43924,L,304.2347456328407,314.2811748929051,1619.8058833177024,41.75547869991797,104,0,0,0,0,0,0
6069,L80831,L,301.99391496304526,313.9878726180017,1583.299067076347,32.863615444092424,184,0,0,0,0,0,0
6070,L22264,L,298.99079080903005,309.1485382057158,1325.1701639218365,44.732969029047354,231,1,1,0,0,0,0
6071,H38038,H,298.5958728752894,308.703650531447,1631.553442338892,26.44896485029703,233,1,1,0,0,0,0
6072,L19136,L,303.0054553615986,313.0260919019561,1689.9749952846955,37.5734678864248,14,0,0,0,0,0,0
6073,L23213,L,297.04825780579716,306.652781525371,1603.3603509264233,44.05549671296271,205,0,1,0,0,0,0
6074,L87608,L,300.3817598718374,310.69625054420226,1607.3860423547037,41.325116974386624,102,0,0,0,0,0,0
6075,L37431,L,299.7377590735007,310.513032085161,1475.2327919092245,32.64878487238094,197,0,0,0,0,0,0
6076,L52290,L,299.31354786259067,308.98172781009987,1452.33046463654,47.35047734821568,218,0,1,0,0,0,0
6077,L77539,L,300.70702796889685,308.216276230596,1521.244469502619,42.624892502463666,224,0,1,0,0,0,0
6078,M95535,M,300.37911972101733,310.8447372262961,1591.9905358020526,19.110034451235126,42,1,0,0,1,0,0
6079,M52747,M,300.9148014855835,313.0479275621036,1589.4733608119648,44.55317691307612,145,0,0,0,0,0,0
6080,L85974,L,300.27795130472657,309.90168989667046,1456.221735239483,35.77802472680502,29,0,0,0,0,0,0
6081,L89763,L,300.8353628100345,309.36419942727787,1446.0840901504391,34.75035146960227,186,0,0,0,0,0,0
6082,H79208,H,300.1867303858632,310.8641433705957,1350.9846553616294,31.700743807358432,196,0,0,0,0,0,0
6083,L82994,L,298.6811462255674,310.42497848975137,1564.6919925355492,29.969725826199976,204,0,1,0,0,0,0
6084,L94075,L,300.0080025204732,310.53737609018845,1461.0218725957993,42.065832272596325,222,0,1,0,0,0,0
6085,L79015,L,298.57122688059195,310.2959269347585,1469.895520288651,45.460261471649325,124,0,0,0,0,0,0
6086,L24887,L,298.4392467905383,309.232915336164,1672.7875179777504,41.53172345939665,134,0,0,0,0,0,0
6087,M10051,M,299.3276999945645,310.0345509802422,1559.838890678439,49.494534866897745,64,0,0,0,0,0,0
6088,L77695,L,299.76115367852833,309.2431529957862,1532.2898686169142,45.814045985698684,236,1,1,0,0,0,0
6089,M79926,M,300.0704506126956,310.3558575034488,1583.0197290475685,19.93037934951026,172,1,0,0,1,0,0
6090,L95571,L,301.83275765472666,311.8032866980089,1642.061400744248,30.834800829936043,67,0,0,0,0,0,0
6091,L38491,L,299.00307183491833,308.9393361143517,1338.2519239834935,51.88419221468958,21,0,0,0,0,0,0
6092,M26080,M,300.3937038529496,310.1398387249985,1443.4371563051557,27.306164302950464,88,0,0,0,0,0,0
6093,L44880,L,300.23605542788766,310.46166889534624,1476.786520142331,12.649719920952322,169,1,0,0,1,0,0
6094,M69965,M,298.78274342506785,307.4863984409311,1402.165806769646,58.31450031063473,157,0,0,0,0,0,0
6095,L57361,L,300.1474815724131,310.95919997169466,1473.4778427006015,42.966125305325775,150,0,0,0,0,0,0
6096,M97685,M,302.00544283035464,311.1276975375744,1344.886509862636,33.16943199608763,123,0,0,0,0,0,0
6097,L90875,L,300.3730124337668,310.1227412087621,1592.2179260299044,31.51600893459348,21,0,0,0,0,0,0
6098,H76890,H,300.4531678580546,310.78372775108977,1448.2495409265568,46.29406158376045,36,0,0,0,0,0,0
6099,L81156,L,298.58934333811465,307.66206991971916,1520.0956397886173,44.77997880502195,183,0,0,0,0,0,0
6100,H79290,H,303.93771770240977,311.9712546401045,1505.1308619657193,43.27202339948115,40,0,0,0,0,0,0
6101,L26593,L,298.703287259355,308.3202405816575,1555.741940112403,38.11250468693418,187,0,0,0,0,0,0
6102,M26167,M,296.66443307890506,305.23333558632135,1253.9110424828123,27.194169276540837,114,1,0,1,0,0,0
6103,L98091,L,301.72036824043613,312.4326791731066,1545.0263721057968,39.64035192460787,111,0,0,0,0,0,0
6104,H43005,H,299.77036592070317,308.616862348161,1472.4908279820688,50.65145029951809,71,0,0,0,0,0,0
6105,L75471,L,299.39391635810586,310.879071921815,1540.6863927214695,34.58049007799677,201,1,1,0,0,0,0
6106,L60728,L,298.90889243917695,308.9030995499417,1382.0546792261657,46.01068782796554,31,0,0,0,0,0,0
6107,L18691,L,303.7434292486317,313.8026034432259,1541.3674070339807,35.95368740933918,197,0,0,0,0,0,0
6108,L19756,L,300.7091805572094,308.7285492286647,1629.8511859724213,48.012441405128484,136,0,0,0,0,0,0
6109,L46308,L,301.0995024432902,311.24436507214074,1518.976625979917,30.20053703203716,123,0,0,0,0,0,0
6110,H74079,H,300.32523124716454,310.2450513302913,1428.275917336805,40.13687621460548,156,0,0,0,0,0,0
6111,H75524,H,300.5400992268904,309.2410101919649,1432.6468607066686,44.56473763005091,13,0,0,0,0,0,0
6112,L70466,L,302.7972492211188,312.88451755991565,1557.624130089524,33.245494827390004,35,0,0,0,0,0,0
6113,H19327,H,299.4982906775446,309.1003676667372,1556.9644312193082,43.62613384721418,231,1,1,0,0,0,0
6114,M38520,M,297.08612490895854,306.8693370910632,1535.6541982726753,39.704482692542086,203,1,1,0,0,0,0
6115,L53308,L,301.7361093084556,311.76199107064963,1496.2474970005744,39.55844347984876,56,0,0,0,0,0,0
6116,M26533,M,300.9934032244848,310.52194901132657,1520.295997535109,33.22246213598844,105,0,0,0,0,0,0
